chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene	Feature_type	Feature_type2	Feature_type3	Feature_type4	Feature_type5	Feature_type6	Feature_type7	Feature_type8	Feature_type9	Feature_type10	Feature_type11
12	127825441	LOC127825441						biological-region	-										
12	127825442	LOC127825442						biological-region	-										
12	127825443	LOC127825443						biological-region	-										
12	127825444	LOC127825444						biological-region	-										
12	127825445	LOC127825445						biological-region	-										
12	127825446	LOC127825446						biological-region	-										
12	127825447	LOC127825447						biological-region	-										
12	127825448	LOC127825448						biological-region	-										
12	127825449	LOC127825449						biological-region	-										
12	127825450	LOC127825450						biological-region	-										
12	127825451	LOC127825451						biological-region	-										
12	127825452	LOC127825452						biological-region	-										
12	127825453	LOC127825453						biological-region	-										
12	127825454	LOC127825454						biological-region	-										
12	127825455	LOC127825455						biological-region	-										
12	127825456	LOC127825456						biological-region	-										
12	127825457	LOC127825457						biological-region	-										
12	127825458	LOC127825458						biological-region	-										
12	127825459	LOC127825459						biological-region	-										
12	127825460	LOC127825460						biological-region	-										
12	127825461	LOC127825461						biological-region	-										
12	127825462	LOC127825462						biological-region	-										
12	127825463	LOC127825463						biological-region	-										
12	127825464	LOC127825464						biological-region	-										
12	127825465	LOC127825465						biological-region	-										
12	127825466	LOC127825466						biological-region	-										
12	127825467	LOC127825467						biological-region	-										
12	127825468	LOC127825468						biological-region	-										
12	127825469	LOC127825469						biological-region	-										
12	127825470	LOC127825470						biological-region	-										
12	127825471	LOC127825471						biological-region	-										
12	127825472	LOC127825472						biological-region	-										
12	127825473	LOC127825473						biological-region	-										
12	127825474	LOC127825474						biological-region	-										
12	127825475	LOC127825475						biological-region	-										
12	127825476	LOC127825476						biological-region	-										
12	127825477	LOC127825477						biological-region	-										
12	127825478	LOC127825478						biological-region	-										
12	127825479	LOC127825479						biological-region	-										
12	127825480	LOC127825480						biological-region	-										
12	127825481	LOC127825481						biological-region	-										
12	127825482	LOC127825482						biological-region	-										
12	127825483	LOC127825483						biological-region	-										
12	127825484	LOC127825484						biological-region	-										
12	127825485	LOC127825485						biological-region	-										
12	127825486	LOC127825486						biological-region	-										
12	127825487	LOC127825487						biological-region	-										
12	127825488	LOC127825488						biological-region	-										
12	127825489	LOC127825489						biological-region	-										
12	127825490	LOC127825490						biological-region	-										
12	127825491	LOC127825491						biological-region	-										
12	127825492	LOC127825492						biological-region	-										
12	127825493	LOC127825493						biological-region	-										
12	127825494	LOC127825494						biological-region	-										
12	127825495	LOC127825495						biological-region	-										
12	127825496	LOC127825496						biological-region	-										
12	127825497	LOC127825497						biological-region	-										
12	127825498	LOC127825498						biological-region	-										
12	127825499	LOC127825499						biological-region	-										
12	127825500	LOC127825500						biological-region	-										
12	127825501	LOC127825501						biological-region	-										
12	127825502	LOC127825502						biological-region	-										
12	127825503	LOC127825503						biological-region	-										
12	127825504	LOC127825504						biological-region	-										
12	127825505	LOC127825505						biological-region	-										
12	127825506	LOC127825506						biological-region	-										
12	127825507	LOC127825507						biological-region	-										
12	127825508	LOC127825508						biological-region	-										
12	127825509	LOC127825509						biological-region	-										
12	127825510	LOC127825510						biological-region	-										
12	127825511	LOC127825511						biological-region	-										
12	127825512	LOC127825512						biological-region	-										
12	127825513	LOC127825513						biological-region	-										
12	127825514	LOC127825514						biological-region	-										
12	127825515	LOC127825515						biological-region	-										
12	127825516	LOC127825516						biological-region	-										
12	127825517	LOC127825517						biological-region	-										
12	127825518	LOC127825518						biological-region	-										
12	127825519	LOC127825519						biological-region	-										
12	127825520	LOC127825520						biological-region	-										
12	127825521	LOC127825521						biological-region	-										
12	127825522	LOC127825522						biological-region	-										
12	127825523	LOC127825523						biological-region	-										
12	127825524	LOC127825524						biological-region	-										
12	127825525	LOC127825525						biological-region	-										
12	127825526	LOC127825526						biological-region	-										
12	127825527	LOC127825527						biological-region	-										
12	127825528	LOC127825528						biological-region	-										
12	127825529	LOC127825529						biological-region	-										
12	127825530	LOC127825530						biological-region	-										
12	127825531	LOC127825531						biological-region	-										
12	127825532	LOC127825532						biological-region	-										
12	127825533	LOC127825533						biological-region	-										
12	127825534	LOC127825534						biological-region	-										
12	127825535	LOC127825535						biological-region	-										
12	127825536	LOC127825536						biological-region	-										
12	127825537	LOC127825537						biological-region	-										
12	127825538	LOC127825538						biological-region	-										
12	127825539	LOC127825539						biological-region	-										
12	127825540	LOC127825540						biological-region	-										
12	127825541	LOC127825541						biological-region	-										
12	127825542	LOC127825542						biological-region	-										
12	127825543	LOC127825543						biological-region	-										
12	127825544	LOC127825544						biological-region	-										
12	127825545	LOC127825545						biological-region	-										
12	127825546	LOC127825546						biological-region	-										
12	127825547	LOC127825547						biological-region	-										
12	127825548	LOC127825548						biological-region	-										
12	127825549	LOC127825549						biological-region	-										
12	127825550	LOC127825550						biological-region	-										
12	127825551	LOC127825551						biological-region	-										
12	127825552	LOC127825552						biological-region	-										
12	127825553	LOC127825553						biological-region	-										
12	127825554	LOC127825554						biological-region	-										
12	127825555	LOC127825555						biological-region	-										
12	127825556	LOC127825556						biological-region	-										
12	127825557	LOC127825557						biological-region	-										
12	127825558	LOC127825558						biological-region	-										
12	127825559	LOC127825559						biological-region	-										
12	127825560	LOC127825560						biological-region	-										
12	127825561	LOC127825561						biological-region	-										
12	127825562	LOC127825562						biological-region	-										
12	127825563	LOC127825563						biological-region	-										
12	127825564	LOC127825564						biological-region	-										
12	127825565	LOC127825565						biological-region	-										
12	127825566	LOC127825566						biological-region	-										
12	127825567	LOC127825567						biological-region	-										
12	127825568	LOC127825568						biological-region	-										
12	127825569	LOC127825569						biological-region	-										
12	127825570	LOC127825570						biological-region	-										
12	127825571	LOC127825571						biological-region	-										
12	127825572	LOC127825572						biological-region	-										
12	127825573	LOC127825573						biological-region	-										
12	127825574	LOC127825574						biological-region	-										
12	127825575	LOC127825575						biological-region	-										
12	127825576	LOC127825576						biological-region	-										
12	127825577	LOC127825577						biological-region	-										
12	127825578	LOC127825578						biological-region	-										
12	127825579	LOC127825579						biological-region	-										
12	127825580	LOC127825580						biological-region	-										
12	127825581	LOC127825581						biological-region	-										
12	127825582	LOC127825582						biological-region	-										
12	127825583	LOC127825583						biological-region	-										
12	127825584	LOC127825584						biological-region	-										
12	127825585	LOC127825585						biological-region	-										
12	127825586	LOC127825586						biological-region	-										
12	127825587	LOC127825587						biological-region	-										
12	127825588	LOC127825588						biological-region	-										
12	127825589	LOC127825589						biological-region	-										
12	127825590	LOC127825590						biological-region	-										
12	127825591	LOC127825591						biological-region	-										
12	127825592	LOC127825592						biological-region	-										
12	127825593	LOC127825593						biological-region	-										
12	127825594	LOC127825594						biological-region	-										
12	127825595	LOC127825595						biological-region	-										
12	127825596	LOC127825596						biological-region	-										
12	127825597	LOC127825597						biological-region	-										
12	127825598	LOC127825598						biological-region	-										
12	127825599	LOC127825599						biological-region	-										
12	127825600	LOC127825600						biological-region	-										
12	127825601	LOC127825601						biological-region	-										
12	127825602	LOC127825602						biological-region	-										
12	127825603	LOC127825603						biological-region	-										
12	127825604	LOC127825604						biological-region	-										
12	127825605	LOC127825605						biological-region	-										
12	127825606	LOC127825606						biological-region	-										
12	127825607	LOC127825607						biological-region	-										
12	127825608	LOC127825608						biological-region	-										
12	127825609	LOC127825609						biological-region	-										
12	127825610	LOC127825610						biological-region	-										
12	127825611	LOC127825611						biological-region	-										
12	127825612	LOC127825612						biological-region	-										
12	127825613	LOC127825613						biological-region	-										
12	127825614	LOC127825614						biological-region	-										
12	127825615	LOC127825615						biological-region	-										
12	127825616	LOC127825616						biological-region	-										
12	127825617	LOC127825617						biological-region	-										
12	127825618	LOC127825618						biological-region	-										
12	127825619	LOC127825619						biological-region	-										
12	127825620	LOC127825620						biological-region	-										
12	127825621	LOC127825621						biological-region	-										
12	127825622	LOC127825622						biological-region	-										
12	127825623	LOC127825623						biological-region	-										
12	127825624	LOC127825624						biological-region	-										
12	127825625	LOC127825625						biological-region	-										
12	127825626	LOC127825626						biological-region	-										
12	127825627	LOC127825627						biological-region	-										
12	127825628	LOC127825628						biological-region	-										
12	127825629	LOC127825629						biological-region	-										
12	127825630	LOC127825630						biological-region	-										
12	127825631	LOC127825631						biological-region	-										
12	127825632	LOC127825632						biological-region	-										
12	127825633	LOC127825633						biological-region	-										
12	127825634	LOC127825634						biological-region	-										
12	127825635	LOC127825635						biological-region	-										
12	127825636	LOC127825636						biological-region	-										
12	127825637	LOC127825637						biological-region	-										
12	127825638	LOC127825638						biological-region	-										
12	127825639	LOC127825639						biological-region	-										
12	127825640	LOC127825640						biological-region	-										
12	127825641	LOC127825641						biological-region	-										
12	127825642	LOC127825642						biological-region	-										
12	127825643	LOC127825643						biological-region	-										
12	127825644	LOC127825644						biological-region	-										
12	127825645	LOC127825645						biological-region	-										
12	127825646	LOC127825646						biological-region	-										
12	127825647	LOC127825647						biological-region	-										
12	127825648	LOC127825648						biological-region	-										
12	127825649	LOC127825649						biological-region	-										
12	127825650	LOC127825650						biological-region	-										
12	127825651	LOC127825651						biological-region	-										
12	127825652	LOC127825652						biological-region	-										
12	127825653	LOC127825653						biological-region	-										
12	127825654	LOC127825654						biological-region	-										
12	127825655	LOC127825655						biological-region	-										
12	127825656	LOC127825656						biological-region	-										
12	127825657	LOC127825657						biological-region	-										
12	127825658	LOC127825658						biological-region	-										
12	127825659	LOC127825659						biological-region	-										
12	127825660	LOC127825660						biological-region	-										
12	127825661	LOC127825661						biological-region	-										
12	127825662	LOC127825662						biological-region	-										
12	127825663	LOC127825663						biological-region	-										
12	127825664	LOC127825664						biological-region	-										
12	127825665	LOC127825665						biological-region	-										
12	127825666	LOC127825666						biological-region	-										
12	127825667	LOC127825667						biological-region	-										
12	127825668	LOC127825668						biological-region	-										
12	127825669	LOC127825669						biological-region	-										
12	127825670	LOC127825670						biological-region	-										
12	127825671	LOC127825671						biological-region	-										
12	127825672	LOC127825672						biological-region	-										
12	127825673	LOC127825673						biological-region	-										
12	127825674	LOC127825674						biological-region	-										
12	127825675	LOC127825675						biological-region	-										
12	127825676	LOC127825676						biological-region	-										
12	127825677	LOC127825677						biological-region	-										
12	127825678	LOC127825678						biological-region	-										
12	127825679	LOC127825679						biological-region	-										
12	127825680	LOC127825680						biological-region	-										
12	127825681	LOC127825681						biological-region	-										
12	127825682	LOC127825682						biological-region	-										
12	127825683	LOC127825683						biological-region	-										
12	127825684	LOC127825684						biological-region	-										
12	127825685	LOC127825685						biological-region	-										
12	127825686	LOC127825686						biological-region	-										
12	127825687	LOC127825687						biological-region	-										
12	127825688	LOC127825688						biological-region	-										
12	127825689	LOC127825689						biological-region	-										
12	127825690	LOC127825690						biological-region	-										
12	127825691	LOC127825691						biological-region	-										
12	127825692	LOC127825692						biological-region	-										
12	127825693	LOC127825693						biological-region	-										
12	127825694	LOC127825694						biological-region	-										
12	127825695	LOC127825695						biological-region	-										
12	127825696	LOC127825696						biological-region	-										
12	127825697	LOC127825697						biological-region	-										
12	127825698	LOC127825698						biological-region	-										
12	127825699	LOC127825699						biological-region	-										
12	127825700	LOC127825700						biological-region	-										
12	127825701	LOC127825701						biological-region	-										
12	127825702	LOC127825702						biological-region	-										
12	127825703	LOC127825703						biological-region	-										
12	127825704	LOC127825704						biological-region	-										
12	127825705	LOC127825705						biological-region	-										
12	127825706	LOC127825706						biological-region	-										
12	127825707	LOC127825707						biological-region	-										
12	127825708	LOC127825708						biological-region	-										
12	127825709	LOC127825709						biological-region	-										
12	127825710	LOC127825710						biological-region	-										
12	127825711	LOC127825711						biological-region	-										
12	127825712	LOC127825712						biological-region	-										
12	127825713	LOC127825713						biological-region	-										
12	127825714	LOC127825714						biological-region	-										
12	127825715	LOC127825715						biological-region	-										
12	127825716	LOC127825716						biological-region	-										
12	127825717	LOC127825717						biological-region	-										
12	127825718	LOC127825718						biological-region	-										
12	127825719	LOC127825719						biological-region	-										
12	127825720	LOC127825720						biological-region	-										
12	127825721	LOC127825721						biological-region	-										
12	127825722	LOC127825722						biological-region	-										
12	127825723	LOC127825723						biological-region	-										
12	127825724	LOC127825724						biological-region	-										
12	127825725	LOC127825725						biological-region	-										
12	127825726	LOC127825726						biological-region	-										
12	127825727	LOC127825727						biological-region	-										
12	127825728	LOC127825728						biological-region	-										
12	127825729	LOC127825729						biological-region	-										
12	127825730	LOC127825730						biological-region	-										
12	127825731	LOC127825731						biological-region	-										
12	127825732	LOC127825732						biological-region	-										
12	127825733	LOC127825733						biological-region	-										
12	127825734	LOC127825734						biological-region	-										
12	127825735	LOC127825735						biological-region	-										
12	127825736	LOC127825736						biological-region	-										
12	127825737	LOC127825737						biological-region	-										
12	127825738	LOC127825738						biological-region	-										
12	127825739	LOC127825739						biological-region	-										
12	127825740	LOC127825740						biological-region	-										
12	127825741	LOC127825741						biological-region	-										
12	127825742	LOC127825742						biological-region	-										
12	127825743	LOC127825743						biological-region	-										
12	127825744	LOC127825744						biological-region	-										
12	127825745	LOC127825745						biological-region	-										
12	127825746	LOC127825746						biological-region	-										
12	127825747	LOC127825747						biological-region	-										
12	127825748	LOC127825748						biological-region	-										
12	127825749	LOC127825749						biological-region	-										
12	127825750	LOC127825750						biological-region	-										
12	127825751	LOC127825751						biological-region	-										
12	127825752	LOC127825752						biological-region	-										
12	127825753	LOC127825753						biological-region	-										
12	127825754	LOC127825754						biological-region	-										
12	127825755	LOC127825755						biological-region	-										
12	127825756	LOC127825756						biological-region	-										
12	127825757	LOC127825757						biological-region	-										
12	127825758	LOC127825758						biological-region	-										
12	127825759	LOC127825759						biological-region	-										
12	127825760	LOC127825760						biological-region	-										
12	127825761	LOC127825761						biological-region	-										
12	127825762	LOC127825762						biological-region	-										
12	127825763	LOC127825763						biological-region	-										
12	127825764	LOC127825764						biological-region	-										
12	127825765	LOC127825765						biological-region	-										
12	127825766	LOC127825766						biological-region	-										
12	127825767	LOC127825767						biological-region	-										
12	127825768	LOC127825768						biological-region	-										
12	127825769	LOC127825769						biological-region	-										
12	127825770	LOC127825770						biological-region	-										
12	127825771	LOC127825771						biological-region	-										
12	127825772	LOC127825772						biological-region	-										
12	127825773	LOC127825773						biological-region	-										
12	127825774	LOC127825774						biological-region	-										
12	127825775	LOC127825775						biological-region	-										
12	127825776	LOC127825776						biological-region	-										
12	127825777	LOC127825777						biological-region	-										
12	127825778	LOC127825778						biological-region	-										
12	127825779	LOC127825779						biological-region	-										
12	127825780	LOC127825780						biological-region	-										
12	127825781	LOC127825781						biological-region	-										
12	127825782	LOC127825782						biological-region	-										
12	127825783	LOC127825783						biological-region	-										
12	127825784	LOC127825784						biological-region	-										
12	127825785	LOC127825785						biological-region	-										
12	127825786	LOC127825786						biological-region	-										
12	127825787	LOC127825787						biological-region	-										
12	127825788	LOC127825788						biological-region	-										
12	127825789	LOC127825789						biological-region	-										
12	127825790	LOC127825790						biological-region	-										
12	127825791	LOC127825791						biological-region	-										
12	127825792	LOC127825792						biological-region	-										
12	127825793	LOC127825793						biological-region	-										
12	127825794	LOC127825794						biological-region	-										
12	127825795	LOC127825795						biological-region	-										
12	127825796	LOC127825796						biological-region	-										
12	127825797	LOC127825797						biological-region	-										
12	127825798	LOC127825798						biological-region	-										
12	127825799	LOC127825799						biological-region	-										
12	127825800	LOC127825800						biological-region	-										
12	127825801	LOC127825801						biological-region	-										
12	127825802	LOC127825802						biological-region	-										
12	127825803	LOC127825803						biological-region	-										
12	127825804	LOC127825804						biological-region	-										
12	127825805	LOC127825805						biological-region	-										
12	127825806	LOC127825806						biological-region	-										
12	127825807	LOC127825807						biological-region	-										
12	127825808	LOC127825808						biological-region	-										
12	127825809	LOC127825809						biological-region	-										
12	127825810	LOC127825810						biological-region	-										
12	127825811	LOC127825811						biological-region	-										
12	127825812	LOC127825812						biological-region	-										
12	127825813	LOC127825813						biological-region	-										
12	127825814	LOC127825814						biological-region	-										
12	127825815	LOC127825815						biological-region	-										
12	127825816	LOC127825816						biological-region	-										
12	127825817	LOC127825817						biological-region	-										
12	127825818	LOC127825818						biological-region	-										
12	127825819	LOC127825819						biological-region	-										
12	127825820	LOC127825820						biological-region	-										
12	127825821	LOC127825821						biological-region	-										
12	127825822	LOC127825822						biological-region	-										
12	127825823	LOC127825823						biological-region	-										
12	127825824	LOC127825824						biological-region	-										
12	127825825	LOC127825825						biological-region	-										
12	127825826	LOC127825826						biological-region	-										
12	127825827	LOC127825827						biological-region	-										
12	127825828	LOC127825828						biological-region	-										
12	127825829	LOC127825829						biological-region	-										
12	127825830	LOC127825830						biological-region	-										
12	127825831	LOC127825831						biological-region	-										
12	127825832	LOC127825832						biological-region	-										
12	127825833	LOC127825833						biological-region	-										
12	127825834	LOC127825834						biological-region	-										
12	127825835	LOC127825835						biological-region	-										
12	127825836	LOC127825836						biological-region	-										
12	127825837	LOC127825837						biological-region	-										
13	106721785	LOC106721785						biological-region	promoter	silencer	transcriptional_cis_regulatory_region								
13	106783494	LOC106783494						biological-region	enhancer										
13	107457599	LOC107457599						biological-region	nucleotide_motif	meiotic									
13	107882127	LOC107882127						biological-region	enhancer	promoter	transcriptional_cis_regulatory_region								
13	107882129	LOC107882129						biological-region	promoter	transcriptional_cis_regulatory_region									
13	107992391	LOC107992391						biological-region	enhancer										
13	108175343	LOC108175343						biological-region	conserved_region	enhancer									
13	108281153	LOC108281153						biological-region	CAGE_cluster	enhancer									
13	108318668	LOC108318668						biological-region	enhancer	epigenetically_modified_region									
13	109461478	LOC109461478						biological-region	repeat_instability_region										
13	109580097	LOC109580097						biological-region	repeat_instability_region										
13	110008580	LOC110008580						biological-region	repeat_instability_region										
13	110120827	LOC110120827						biological-region	enhancer										
13	110120828	LOC110120828						biological-region	enhancer										
13	110120829	LOC110120829						biological-region	enhancer										
13	110120830	LOC110120830						biological-region	enhancer										
13	110120831	LOC110120831						biological-region	enhancer										
13	110120832	LOC110120832						biological-region	enhancer										
13	110120833	LOC110120833						biological-region	enhancer										
13	110120834	LOC110120834						biological-region	enhancer										
13	110120843	LOC110120843						biological-region	enhancer										
13	110120855	LOC110120855						biological-region	enhancer										
13	110120881	LOC110120881						biological-region	enhancer										
13	110120889	LOC110120889						biological-region	enhancer										
13	110120891	LOC110120891						biological-region	enhancer										
13	110120897	LOC110120897						biological-region	enhancer										
13	110120909	LOC110120909						biological-region	enhancer										
13	110120930	LOC110120930						biological-region	enhancer										
13	110120933	LOC110120933						biological-region	enhancer										
13	110120945	LOC110120945						biological-region	enhancer										
13	110120946	LOC110120946						biological-region	enhancer										
13	110120950	LOC110120950						biological-region	enhancer										
13	110121336	LOC110121336						biological-region	enhancer										
13	110121346	LOC110121346						biological-region	enhancer										
13	110121347	LOC110121347						biological-region	enhancer										
13	110121359	LOC110121359						biological-region	enhancer										
13	110121360	LOC110121360						biological-region	enhancer										
13	110121375	LOC110121375						biological-region	enhancer										
13	110121384	LOC110121384						biological-region	enhancer	silencer									
13	110121400	LOC110121400						biological-region	enhancer										
13	110121473	LOC110121473						biological-region	enhancer	silencer									
13	111365190	LOC111365190						biological-region	enhancer	transcriptional_cis_regulatory_region									
13	111429622	LOC111429622						biological-region	enhancer	transcriptional_cis_regulatory_region									
13	111562370	LOC111562370						biological-region	enhancer	transcriptional_cis_regulatory_region									
13	112163637	LOC112163637						biological-region	enhancer										
13	112163638	LOC112163638						biological-region	enhancer										
13	112163639	LOC112163639						biological-region	enhancer										
13	112163640	LOC112163640						biological-region	enhancer										
13	112163643	LOC112163643						biological-region	enhancer										
13	112163644	LOC112163644						biological-region	enhancer										
13	112163645	LOC112163645						biological-region	enhancer										
13	112163646	LOC112163646						biological-region	enhancer										
13	112163647	LOC112163647						biological-region	enhancer										
13	112163648	LOC112163648						biological-region	enhancer										
13	112163649	LOC112163649						biological-region	enhancer										
13	112163650	LOC112163650						biological-region	enhancer										
13	112163651	LOC112163651						biological-region	enhancer										
13	112163652	LOC112163652						biological-region	enhancer										
13	112163653	LOC112163653						biological-region	enhancer										
13	112163654	LOC112163654						biological-region	enhancer										
13	112163655	LOC112163655						biological-region	enhancer										
13	112163656	LOC112163656						biological-region	enhancer										
13	112163657	LOC112163657						biological-region	enhancer										
13	112163658	LOC112163658						biological-region	enhancer										
13	112163662	LOC112163662						biological-region	enhancer										
13	112163663	LOC112163663						biological-region	enhancer										
13	112163664	LOC112163664						biological-region	enhancer										
13	112163665	LOC112163665						biological-region	enhancer										
13	112163666	LOC112163666						biological-region	enhancer										
13	112163667	LOC112163667						biological-region	enhancer										
13	112163668	LOC112163668						biological-region	enhancer										
13	112163669	LOC112163669						biological-region	enhancer										
13	112163670	LOC112163670						biological-region	enhancer										
13	112163671	LOC112163671						biological-region	enhancer										
13	112163672	LOC112163672						biological-region	enhancer										
13	112163674	LOC112163674						biological-region	enhancer										
13	112163675	LOC112163675						biological-region	enhancer										
13	112163676	LOC112163676						biological-region	enhancer										
13	113939938	LOC113939938						biological-region	silencer										
13	113939939	LOC113939939						biological-region	silencer										
13	116268454	LOC116268454						biological-region	transcriptional_cis_regulatory_region										
13	116268455	LOC116268455						biological-region	transcriptional_cis_regulatory_region										
13	116268456	LOC116268456						biological-region	transcriptional_cis_regulatory_region										
13	116268457	LOC116268457						biological-region	enhancer	transcriptional_cis_regulatory_region									
13	121466728	LOC121466728						biological-region	enhancer										
13	121466729	LOC121466729						biological-region	enhancer										
13	121466730	LOC121466730						biological-region	enhancer										
13	121466731	LOC121466731						biological-region	enhancer										
13	121466732	LOC121466732						biological-region	enhancer										
13	121466733	LOC121466733						biological-region	enhancer										
13	121468000	LOC121468000						biological-region	enhancer										
13	121468001	LOC121468001						biological-region	enhancer										
13	121468002	LOC121468002						biological-region	enhancer										
13	121468003	LOC121468003						biological-region	enhancer										
13	121468004	LOC121468004						biological-region	enhancer										
13	121468005	LOC121468005						biological-region	enhancer	silencer									
13	121468006	LOC121468006						biological-region	enhancer										
13	121468007	LOC121468007						biological-region	enhancer	silencer									
13	121838572	LOC121838572						biological-region	enhancer	silencer									
13	121838573	LOC121838573						biological-region	enhancer										
13	121838574	LOC121838574						biological-region	enhancer	silencer									
13	121838575	LOC121838575						biological-region	enhancer	silencer									
13	121838576	LOC121838576						biological-region	enhancer										
13	121838577	LOC121838577						biological-region	enhancer										
13	121838578	LOC121838578						biological-region	enhancer										
13	121838579	LOC121838579						biological-region	enhancer										
13	121838580	LOC121838580						biological-region	enhancer										
13	121838581	LOC121838581						biological-region	enhancer	silencer									
13	121838582	LOC121838582						biological-region	enhancer										
13	121838583	LOC121838583						biological-region	enhancer										
13	121838584	LOC121838584						biological-region	enhancer										
13	124849292	LOC124849292						biological-region	silencer										
13	124849293	LOC124849293						biological-region	silencer										
13	124849294	LOC124849294						biological-region	silencer										
13	124849295	LOC124849295						biological-region	silencer										
13	124849296	LOC124849296						biological-region	silencer										
13	124849297	LOC124849297						biological-region	silencer										
13	124849298	LOC124849298						biological-region	silencer										
13	124849299	LOC124849299						biological-region	silencer										
13	124849300	LOC124849300						biological-region	silencer										
13	124849301	LOC124849301						biological-region	silencer										
13	124849302	LOC124849302						biological-region	silencer										
13	124849303	LOC124849303						biological-region	silencer										
13	124849304	LOC124849304						biological-region	silencer										
13	124849305	LOC124849305						biological-region	silencer										
13	124849306	LOC124849306						biological-region	silencer										
13	124849307	LOC124849307						biological-region	silencer										
13	124855075	LOC124855075						biological-region	silencer										
13	124855076	LOC124855076						biological-region	silencer										
13	124855077	LOC124855077						biological-region	silencer										
13	124855078	LOC124855078						biological-region	silencer										
13	124855079	LOC124855079						biological-region	silencer										
13	124855080	LOC124855080						biological-region	silencer										
13	124855081	LOC124855081						biological-region	silencer										
13	124855082	LOC124855082						biological-region	silencer										
13	124855083	LOC124855083						biological-region	silencer										
13	124855084	LOC124855084						biological-region	silencer										
13	124855085	LOC124855085						biological-region	silencer										
13	124855086	LOC124855086						biological-region	silencer										
13	124855087	LOC124855087						biological-region	silencer										
13	124855088	LOC124855088						biological-region	silencer										
13	124855089	LOC124855089						biological-region	silencer										
13	124855090	LOC124855090						biological-region	silencer										
13	124855091	LOC124855091						biological-region	silencer										
13	124855092	LOC124855092						biological-region	silencer										
13	124855093	LOC124855093						biological-region	silencer										
13	124855094	LOC124855094						biological-region	silencer										
13	124855095	LOC124855095						biological-region	silencer										
13	124855096	LOC124855096						biological-region	silencer										
13	124855097	LOC124855097						biological-region	silencer										
13	124855098	LOC124855098						biological-region	silencer										
13	124855099	LOC124855099						biological-region	silencer										
13	124855100	LOC124855100						biological-region	silencer										
13	124885095	LOC124885095						biological-region	silencer										
13	124885096	LOC124885096						biological-region	silencer										
13	124885097	LOC124885097						biological-region	silencer										
13	124885098	LOC124885098						biological-region	silencer										
13	124900138	LOC124900138						biological-region	silencer										
13	124900139	LOC124900139						biological-region	silencer										
13	124900140	LOC124900140						biological-region	silencer										
13	124900141	LOC124900141						biological-region	silencer										
13	124900142	LOC124900142						biological-region	silencer										
13	124900143	LOC124900143						biological-region	silencer										
13	124900144	LOC124900144						biological-region	silencer										
13	124900145	LOC124900145						biological-region	silencer										
13	124900146	LOC124900146						biological-region	silencer										
13	124900147	LOC124900147						biological-region	silencer										
13	124900148	LOC124900148						biological-region	silencer										
13	124900149	LOC124900149						biological-region	silencer										
13	124900150	LOC124900150						biological-region	silencer										
13	124900151	LOC124900151						biological-region	silencer										
13	124900152	LOC124900152						biological-region	silencer										
13	124900153	LOC124900153						biological-region	silencer										
13	124900154	LOC124900154						biological-region	silencer										
13	124900155	LOC124900155						biological-region	silencer										
13	124900156	LOC124900156						biological-region	silencer										
13	124900157	LOC124900157						biological-region	silencer										
13	124900158	LOC124900158						biological-region	silencer										
13	124900159	LOC124900159						biological-region	silencer										
13	124900160	LOC124900160						biological-region	silencer										
13	124900161	LOC124900161						biological-region	silencer										
13	124909500	LOC124909500						biological-region	silencer										
13	124909501	LOC124909501						biological-region	silencer										
13	124909502	LOC124909502						biological-region	silencer										
13	124909503	LOC124909503						biological-region	silencer										
13	124909504	LOC124909504						biological-region	silencer										
13	124909505	LOC124909505						biological-region	silencer										
13	124909506	LOC124909506						biological-region	enhancer	silencer									
13	124909507	LOC124909507						biological-region	silencer										
13	124909508	LOC124909508						biological-region	silencer										
13	124909509	LOC124909509						biological-region	silencer										
13	124909510	LOC124909510						biological-region	silencer										
13	124909511	LOC124909511						biological-region	silencer										
13	124909512	LOC124909512						biological-region	silencer										
13	124909513	LOC124909513						biological-region	silencer										
13	124909514	LOC124909514						biological-region	silencer										
13	124909515	LOC124909515						biological-region	silencer										
13	124909516	LOC124909516						biological-region	silencer										
13	124909517	LOC124909517						biological-region	silencer										
13	124909518	LOC124909518						biological-region	silencer										
13	124909519	LOC124909519						biological-region	silencer										
13	124946325	LOC124946325						biological-region	silencer										
13	124946326	LOC124946326						biological-region	silencer										
13	124946327	LOC124946327						biological-region	silencer										
13	124946328	LOC124946328						biological-region	silencer										
13	124946329	LOC124946329						biological-region	silencer										
13	124946330	LOC124946330						biological-region	silencer										
13	124946331	LOC124946331						biological-region	silencer										
13	124946332	LOC124946332						biological-region	silencer										
13	124946333	LOC124946333						biological-region	silencer										
13	124946334	LOC124946334						biological-region	enhancer	silencer									
13	124946335	LOC124946335						biological-region	silencer										
13	124946336	LOC124946336						biological-region	silencer										
13	124946337	LOC124946337						biological-region	silencer										
13	124946338	LOC124946338						biological-region	silencer										
13	124946339	LOC124946339						biological-region	silencer										
13	124946340	LOC124946340						biological-region	silencer										
13	124946341	LOC124946341						biological-region	silencer										
13	124946342	LOC124946342						biological-region	silencer										
13	124946343	LOC124946343						biological-region	silencer										
13	124946344	LOC124946344						biological-region	silencer										
13	124946345	LOC124946345						biological-region	silencer										
13	124946346	LOC124946346						biological-region	silencer										
13	124946347	LOC124946347						biological-region	silencer										
13	124946348	LOC124946348						biological-region	silencer										
